"id","sub_district_id","province_id","city_id","district_id","name"
"23144","2001","18","6","9","Karang Buah"
"23145","2002","18","6","9","Sawang Balak"
"23146","2003","18","6","9","Way Rilau"
"23147","2004","18","6","9","Tanjung Raja"
"23148","2005","18","6","9","Tengor"
"23149","2006","18","6","9","Tanjung Jati"
"23150","2007","18","6","9","Kejadian Lom"
"23151","2008","18","6","9","Sukaraja"
"23152","2009","18","6","9","Banjar Negeri"
"23153","2010","18","6","9","Gedung"
"23154","2011","18","6","9","Suka Padang"
"23155","2012","18","6","9","Kacamarga"
"23156","2013","18","6","9","Pampangan"
"23157","2014","18","6","9","Banjar Manis"
"23158","2015","18","6","9","Tanjung Betuah"
"23159","2016","18","6","9","Putih Doh"
"23160","2017","18","6","9","Pekondoh"
"23161","2028","18","6","9","Kubulangka"
"23162","2029","18","6","9","Kutakakhang"
"23163","2030","18","6","9","Suka Banjar"
"23164","2001","18","6","11","Rantau Tijang"
"23165","2002","18","6","11","Tiuh Memon"
"23166","2003","18","6","11","Banjar Agung Udik"
"23167","2004","18","6","11","Tanjung Heran"
"23168","2005","18","6","11","Sumanda"
"23169","2006","18","6","11","Campang Way Handak"
"23170","2007","18","6","11","Taman Sari"
"23171","2008","18","6","11","Sukajadi"
"23172","2009","18","6","11","Binjai Wangi"
"23173","2010","18","6","11","Tanjung Kemala"
"23174","2011","18","6","11","Tanjung Agung"
"23175","2012","18","6","11","Babakan"
"23176","2013","18","6","11","Negeri Ratu"
"23177","2014","18","6","11","Sinar Agung"
"23178","2015","18","6","11","Tangkit Serdang"
"23179","2016","18","6","11","Gunung Kasih"
"23180","2017","18","6","11","Way Jaha"
"23181","2018","18","6","11","Banjar Agung Ilir"
"23182","2019","18","6","11","Gading"
"23183","2020","18","6","11","Way Piring"
"23184","2021","18","6","11","Pungkut"
"23185","2022","18","6","11","Gunung Tiga"
"23186","2023","18","6","11","Way Manak"
"23187","2024","18","6","11","Sukamaju"
"23188","2025","18","6","11","Suka Mulya"
"23189","2026","18","6","11","Kayuhubi"
"23190","2027","18","6","11","Talang Lebar"
"23191","2001","18","6","12","Tugu Papak"
"23192","2002","18","6","12","Kacapura"
"23193","2003","18","6","12","Sukaraja"
"23194","2004","18","6","12","Bangun Rejo"
"23195","2005","18","6","12","Tugu Rejo"
"23196","2006","18","6","12","Sidodadi"
"23197","2007","18","6","12","Garut"
"23198","2008","18","6","12","Karang Rejo"
"23199","2009","18","6","12","Kanoman"
"23200","2010","18","6","12","Sudimoro"
"23201","2011","18","6","12","Sudimoro Bangun"
"23202","2012","18","6","12","Sri Purnomo"
"23203","2013","18","6","12","Sri Kuncoro"
"23204","2014","18","6","12","Sidomulyo"
"23205","2015","18","6","12","Karang Agung"
"23206","2016","18","6","12","Tulung Asahan"
"23207","2017","18","6","12","Sri Katon"
"23208","2018","18","6","12","Pardawaras"
"23209","2019","18","6","12","Sedayu"
"23210","2020","18","6","12","Way Kerap"
"23211","2021","18","6","12","Margomulyo"
"23212","2022","18","6","12","Sukajaya"
"23213","2001","18","6","13","Kebumen"
"23214","2002","18","6","13","Sidomulyo"
"23215","2003","18","6","13","Sumber Rejo"
"23216","2004","18","6","13","Tegal Binangun"
"23217","2005","18","6","13","Argopeni"
"23218","2006","18","6","13","Margodadi"
"23219","2007","18","6","13","Margoyoso"
"23220","2008","18","6","13","Dadapan"
"23221","2009","18","6","13","Simpang Kanan"
"23222","2010","18","6","13","Wonoharjo"
"23223","2011","18","6","13","Sumber Mulyo"
"23224","2012","18","6","13","Argomulyo"
"23225","2013","18","6","13","Sidorejo"
"23226","2001","18","6","15","Datarajan"
"23227","2002","18","6","15","Gunung Tiga"
"23228","2003","18","6","15","Karang Rejo"
"23229","2004","18","6","15","Pagar Alam Ulu Belu"
"23230","2005","18","6","15","Muara Dua Ulu Belu"
"23231","2006","18","6","15","Ngarip"
"23232","2007","18","6","15","Penantian Ulu Belu"
"23233","2008","18","6","15","Gunung Sari"
"23234","2009","18","6","15","Ulu Semong"
"23235","2010","18","6","15","Sirna Galih"
"23236","2011","18","6","15","Rejo Sari"
"23237","2012","18","6","15","Suka Maju"
"23238","2013","18","6","15","Tanjung Baru"
"23239","2014","18","6","15","Sinar Banten"
"23240","2015","18","6","15","Air Abang"
"23241","2016","18","6","15","Petay Kayu"
"23242","2001","18","6","16","Tampang"
"23243","2002","18","6","16","Kaur Gading"
"23244","2003","18","6","16","Tirom"
"23245","2004","18","6","16","Way Nipah"
"23246","2005","18","6","16","Guring"
"23247","2006","18","6","16","Betung"
"23248","2007","18","6","16","Tanjungan"
"23249","2009","18","6","16","Teluk Brak"
"23250","2010","18","6","16","Karang Brak"
"23251","2011","18","6","16","Pesangun"
"23252","2012","18","6","16","Way Asahan"
"23253","2013","18","6","16","Tampang Muda"
"23254","2014","18","6","16","Kampung Baru"
"23255","2015","18","6","16","Martanda"
"23256","2001","18","6","17","Negeri Kelumbayan"
"23257","2002","18","6","17","Pekon Susuk"
"23258","2003","18","6","17","Napal"
"23259","2005","18","6","17","Pekon Unggak"
"23260","2006","18","6","17","Penyandingan"
"23261","2009","18","6","17","Paku"
"23262","2010","18","6","17","Umbar"
"23263","2012","18","6","17","Kiluan Negeri"
"23264","2001","18","6","18","Belu"
"23265","2002","18","6","18","Negara Batin"
"23266","2003","18","6","18","Banjar Masin"
"23267","2004","18","6","18","Kanyangan"
"23268","2005","18","6","18","Kandang Besi"
"23269","2006","18","6","18","Tebak Bunuk"
"23270","2007","18","6","18","Way Gelang"
"23271","2008","18","6","18","Tala Gening"
"23272","2009","18","6","18","Gedung Jambu"
"23273","2010","18","6","18","Maja"
"23274","2011","18","6","18","Pulau Benawang"
"23275","2012","18","6","18","Payung"
"23276","2013","18","6","18","Kesugihan"
"23277","2014","18","6","18","Pejajaran"
"23278","2015","18","6","18","Kalimiring"
"23279","2016","18","6","18","Tanjung Agung"
"23280","2001","18","6","19","Batu Kramat"
"23281","2002","18","6","19","Kampung Baru"
"23282","2003","18","6","19","Umbul Buah"
"23283","2004","18","6","19","Menggala"
"23284","2005","18","6","19","Mulang Maya"
"23285","2006","18","6","19","Sukabanjar"
"23286","2007","18","6","19","Tanjung Anom"
"23287","2008","18","6","19","Kagungan"
"23288","2009","18","6","19","Kerta"
"23289","2010","18","6","19","Teba"
"23290","2011","18","6","19","Talang Rejo"
"23291","2012","18","6","19","Tanjung Jati"
"23292","2001","18","6","20","Banjar Manis"
"23293","2002","18","6","20","Campang"
"23294","2003","18","6","20","Kuta Dalom"
"23295","2004","18","6","20","Purwodadi"
"23296","2005","18","6","20","Gisting Bawah"
"23297","2006","18","6","20","Gisting Atas"
"23298","2007","18","6","20","Sidokaton"
"23299","2008","18","6","20","Landbaw"
"23300","2009","18","6","20","Gisting Permai"
"23301","2001","18","6","21","Banjar Negeri"
"23302","2002","18","6","21","Sukaraja"
"23303","2003","18","6","21","Banjar Agung"
"23304","2004","18","6","21","Kedaloman"
"23305","2005","18","6","21","Suka Banjar"
"23306","2006","18","6","21","Sukamernah"
"23307","2007","18","6","21","Ciherang"
"23308","2008","18","6","21","Pariaman"
"23309","2009","18","6","21","Sukadamai"
"23310","2010","18","6","21","Way Halom"
"23311","2011","18","6","21","Penanggungan"
"23312","2012","18","6","21","Darussalam"
"23313","2001","18","6","24","Badak"
"23314","2002","18","6","24","Kuripan"
"23315","2003","18","6","24","Padang Ratu"
"23316","2004","18","6","24","Tegineneng"
"23317","2005","18","6","24","Ketapang"
"23318","2006","18","6","24","Banjar Agung"
"23319","2007","18","6","24","Pekon Ampai"
"23320","2008","18","6","24","Pariaman"
"23321","2009","18","6","24","Atar Brak"
"23322","2010","18","6","24","Tanjung Siom"
"23323","2011","18","6","24","Tanjung Jaya"
"23324","2001","18","6","25","Negeri Agung"
"23325","2002","18","6","25","Bandar Sukabumi"
"23326","2003","18","6","25","Sanggi"
"23327","2004","18","6","25","Rajabasa"
"23328","2005","18","6","25","Banding"
"23329","2006","18","6","25","Gunung Doh"
"23330","2007","18","6","25","Simpang Bayur"
"23331","2008","18","6","25","Atar Lebar"
"23332","2009","18","6","25","Sinar Bangun"
"23333","2010","18","6","25","Sanggi Unggak"
"23334","2011","18","6","25","Tulung Sari"
"23335","2001","18","6","26","Way Harong"
"23336","2002","18","6","26","Air Kubang"
"23337","2003","18","6","26","Karang Sari"
"23338","2004","18","6","26","Sidomulyo"
"23339","2005","18","6","26","Air Naningan"
"23340","2006","18","6","26","Datar Lebuay"
"23341","2007","18","6","26","Sinar Jawa"
"23342","2008","18","6","26","Batu Tegi"
"23343","2009","18","6","26","Sinar Sekampung"
"23344","2010","18","6","26","Margomulyo"
"23345","2001","18","6","27","Sukamara"
"23346","2002","18","6","27","Sukanegara"
"23347","2003","18","6","27","Banjar Masin"
"23348","2004","18","6","27","Suka Agung Barat"
"23349","2005","18","6","27","Suka Agung"
"23350","2006","18","6","27","Gunung Terang"
"23351","2007","18","6","27","Napal"
"23352","2008","18","6","27","Sinar Petir"
"23353","2009","18","6","27","Pematang Nebak"
"23354","2010","18","6","27","Tanjung Sari"
"23355","2001","18","6","28","Lengkukai"
"23356","2002","18","6","28","Sidoharjo"
"23357","2003","18","6","28","Merbau"
"23358","2004","18","6","28","Batu Patah"
"23359","2005","18","6","28","Purwosari"
"23360","2006","18","6","28","Marga Mulya"
"23361","2001","18","7","1","Sukadana"
"23362","2002","18","7","1","Pakuan Aji"
"23363","2003","18","7","1","Bumi Nabung Udik"
"23364","2004","18","7","1","Rajabasa Batanghari"
"23365","2005","18","7","1","Negara Nabung"
"23366","2006","18","7","1","Terbangi Marga"
"23367","2007","18","7","1","Mataram Marga"
"23368","2008","18","7","1","Pasar Sukadana"
"23369","2009","18","7","1","Surabaya Udik"
"23370","2010","18","7","1","Rantau Jaya Udik"
"23371","2011","18","7","1","Muara Jaya"
"23372","2012","18","7","1","Sukadana Ilir"
"23373","2013","18","7","1","Bumi Ayu"
"23374","2014","18","7","1","Sukadana Timur"
"23375","2015","18","7","1","Rantau Jaya Udik II"
"23376","2016","18","7","1","Putra Aji II"
"23377","2017","18","7","1","Putra Aji I"
"23378","2018","18","7","1","Sukadana Selatan"
"23379","2019","18","7","1","Sukadana Jaya"
"23380","2020","18","7","1","Sukadana Tengah"
"23381","2001","18","7","2","Labuhan Maringgai"
"23382","2002","18","7","2","Muara Gading Mas"
"23383","2003","18","7","2","Sriminosari"
"23384","2004","18","7","2","Bandar Negeri"
"23385","2005","18","7","2","Karya Makmur"
"23386","2006","18","7","2","Karya Tani"
"23387","2007","18","7","2","Margasari"
"23388","2008","18","7","2","Sukorahayu"
"23389","2009","18","7","2","Srigading"
"23390","2010","18","7","2","Karang Anyar"
"23391","2011","18","7","2","Maringgai"
"23392","2001","18","7","3","Negara Batin"
"23393","2002","18","7","3","Asahan"
"23394","2003","18","7","3","Adirejo"
"23395","2004","18","7","3","Gunung Mekar"
"23396","2005","18","7","3","Gunung Sugih Kecil"
"23397","2006","18","7","3","Pematang Tahalo"
"23398","2007","18","7","3","Jabung"
"23399","2008","18","7","3","Negara Saka"
"23400","2014","18","7","3","Betengsari"
"23401","2015","18","7","3","Belimbing Sari"
"23402","2016","18","7","3","Mekar Jaya"
"23403","2018","18","7","3","Mumbang Jaya"
"23404","2019","18","7","3","Tanjung Sari"
"23405","2020","18","7","3","Adi Luhur"
"23406","2021","18","7","3","Sambirejo"
"23407","2001","18","7","4","Pekalongan"
"23408","2002","18","7","4","Adirejo"
"23409","2003","18","7","4","Sidodadi"
"23410","2004","18","7","4","Gondangrejo"
"23411","2005","18","7","4","Siraman"
"23412","2006","18","7","4","Tulusrejo"
"23413","2007","18","7","4","Jojog"
"23414","2008","18","7","4","Ganti Warno"
"23415","2009","18","7","4","Kalibening"
"23416","2010","18","7","4","Wonosari"
"23417","2011","18","7","4","Gantimulyo"
"23418","2012","18","7","4","Adijaya"
"23419","2001","18","7","5","Sumber Gede"
"23420","2002","18","7","5","Sidomukti"
"23421","2003","18","7","5","Sidomulyo"
"23422","2004","18","7","5","Trimulyo"
"23423","2005","18","7","5","Girikarto"
"23424","2006","18","7","5","Hargomulyo"
"23425","2007","18","7","5","Wonokarto"
"23426","2008","18","7","5","Sukoharjo"
"23427","2009","18","7","5","Giriklopomulyo"
"23428","2010","18","7","5","Sidodadi"
"23429","2011","18","7","5","Sambikarto"
"23430","2012","18","7","5","Sumber Sari"
