"id","district_id","province_id","city_id","name"
"1442","5","16","13","Karang Dapo"
"1443","6","16","13","Karang Jaya"
"1444","7","16","13","Ulu Rawas"
"1445","1","16","71","Ilir Barat II"
"1446","2","16","71","Seberang Ulu I"
"1447","3","16","71","Seberang Ulu II"
"1448","4","16","71","Ilir Barat I"
"1449","5","16","71","Ilir Timur I"
"1450","6","16","71","Ilir Timur II"
"1451","7","16","71","Sukarami"
"1452","8","16","71","Sako"
"1453","9","16","71","Kemuning"
"1454","10","16","71","Kalidoni"
"1455","11","16","71","Bukit Kecil"
"1456","12","16","71","Gandus"
"1457","13","16","71","Kertapati"
"1458","14","16","71","Plaju"
"1459","15","16","71","Alang-alang Lebar"
"1460","16","16","71","Sematang Borang"
"1461","17","16","71","Jakabaring"
"1462","18","16","71","Ilir Timur Tiga"
"1463","1","16","72","Pagar Alam Utara"
"1464","2","16","72","Pagar Alam Selatan"
"1465","3","16","72","Dempo Utara"
"1466","4","16","72","Dempo Selatan"
"1467","5","16","72","Dempo Tengah"
"1468","1","16","73","Lubuk Linggau Timur I"
"1469","2","16","73","Lubuk Linggau Barat I"
"1470","3","16","73","Lubuk Linggau Selatan I"
"1471","4","16","73","Lubuk Linggau Utara I"
"1472","5","16","73","Lubuk Linggau Timur II"
"1473","6","16","73","Lubuk Linggau Barat II"
"1474","7","16","73","Lubuk Linggau Selatan II"
"1475","8","16","73","Lubuk Linggau Utara II"
"1476","1","16","74","Prabumulih Barat"
"1477","2","16","74","Prabumulih Timur"
"1478","3","16","74","Cambai"
"1479","4","16","74","Rambang Kpk Tengah"
"1480","5","16","74","Prabumulih Utara"
"1481","6","16","74","Prabumulih Selatan"
"1482","1","17","1","Kedurang"
"1483","2","17","1","Seginim"
"1484","3","17","1","Pino"
"1485","4","17","1","Manna"
"1486","5","17","1","Kota Manna"
"1487","6","17","1","Pino Raya"
"1488","7","17","1","Kedurang Ilir"
"1489","8","17","1","Air Nipis"
"1490","9","17","1","Ulu Manna"
"1491","10","17","1","Bunga Mas"
"1492","11","17","1","Pasar Manna"
"1493","6","17","2","Kota Padang"
"1494","7","17","2","Padang Ulak Tanding"
"1495","8","17","2","Sindang Kelingi"
"1496","9","17","2","Curup"
"1497","10","17","2","Bermani Ulu"
"1498","11","17","2","Selupu Rejang"
"1499","16","17","2","Curup Utara"
"1500","17","17","2","Curup Timur"
"1501","18","17","2","Curup Selatan"
"1502","19","17","2","Curup Tengah"
"1503","20","17","2","Binduriang"
"1504","21","17","2","Sindang Beliti Ulu"
"1505","22","17","2","Sindang Dataran"
"1506","23","17","2","Sindang Beliti Ilir"
"1507","24","17","2","Bermani Ulu Raya"
"1508","1","17","3","Enggano"
"1509","6","17","3","Kerkap"
"1510","7","17","3","Kota Arga Makmur"
"1511","8","17","3","Giri Mulya"
"1512","9","17","3","Padang Jaya"
"1513","10","17","3","Lais"
"1514","11","17","3","Batik Nau"
"1515","12","17","3","Ketahun"
"1516","13","17","3","Napal Putih"
"1517","14","17","3","Putri Hijau"
"1518","15","17","3","Air Besi"
"1519","16","17","3","Air Napal"
"1520","19","17","3","Hulu Palik"
"1521","20","17","3","Air Padang"
"1522","21","17","3","Arma Jaya"
"1523","22","17","3","Tanjung Agung Palik"
"1524","23","17","3","Ulok Kupai"
"1525","24","17","3","Pinang Raya"
"1526","25","17","3","Marga Sakti Sebelat"
"1527","1","17","4","Kinal"
"1528","2","17","4","Tanjung Kemuning"
"1529","3","17","4","Kaur Utara"
"1530","4","17","4","Kaur Tengah"
"1531","5","17","4","Kaur Selatan"
"1532","6","17","4","Maje"
"1533","7","17","4","Nasal"
"1534","8","17","4","Semidang Gumay"
"1535","9","17","4","Kelam Tengah"
"1536","10","17","4","Luas"
"1537","11","17","4","Muara Sahung"
"1538","12","17","4","Tetap"
"1539","13","17","4","Lungkang Kule"
"1540","14","17","4","Padang Guci Hilir"
"1541","15","17","4","Padang Guci Hulu"
"1542","1","17","5","Sukaraja"
"1543","2","17","5","Seluma"
"1544","3","17","5","Talo"
"1545","4","17","5","Semidang Alas"
"1546","5","17","5","Semidang Alas Maras"
"1547","6","17","5","Air Periukan"
"1548","7","17","5","Lubuk Sandi"
"1549","8","17","5","Seluma Barat"
"1550","9","17","5","Seluma Timur"
"1551","10","17","5","Seluma Utara"
"1552","11","17","5","Seluma Selatan"
"1553","12","17","5","Talo Kecil"
"1554","13","17","5","Ulu Talo"
"1555","14","17","5","Ilir Talo"
"1556","1","17","6","Lubuk Pinang"
"1557","2","17","6","Kota Mukomuko"
"1558","3","17","6","Teras Terunjam"
"1559","4","17","6","Pondok Suguh"
"1560","5","17","6","Ipuh"
"1561","6","17","6","Malin Deman"
"1562","7","17","6","Air Rami"
"1563","8","17","6","Teramang Jaya"
"1564","9","17","6","Selagan Raya"
"1565","10","17","6","Penarik"
"1566","11","17","6","XIV Koto"
"1567","12","17","6","V Koto"
"1568","13","17","6","Air Majunto"
"1569","14","17","6","Air Dikit"
"1570","15","17","6","Sungai Rumbai"
"1571","1","17","7","Lebong Utara"
"1572","2","17","7","Lebong Atas"
"1573","3","17","7","Lebong Tengah"
"1574","4","17","7","Lebong Selatan"
"1575","5","17","7","Rimbo Pengadang"
"1576","6","17","7","Topos"
"1577","7","17","7","Bingin Kuning"
"1578","8","17","7","Lebong Sakti"
"1579","9","17","7","Pelabai"
"1580","10","17","7","Amen"
"1581","11","17","7","Uram Jaya"
"1582","12","17","7","Pinang Belapis"
"1583","1","17","8","Bermani Ilir"
"1584","2","17","8","Ujan Mas"
"1585","3","17","8","Tebat Karai"
"1586","4","17","8","Kepahiang"
"1587","5","17","8","Merigi"
"1588","6","17","8","Kebawetan"
"1589","7","17","8","Seberang Musi"
"1590","8","17","8","Muara Kemumu"
"1591","1","17","9","Karang Tinggi"
"1592","2","17","9","Talang Empat"
"1593","3","17","9","Pondok Kelapa"
"1594","4","17","9","Pematang Tiga"
"1595","5","17","9","Pagar Jati"
"1596","6","17","9","Taba Penanjung"
"1597","7","17","9","Merigi Kelindang"
"1598","8","17","9","Merigi Sakti"
"1599","9","17","9","Pondok Kubang"
"1600","10","17","9","Bang Haji"
"1601","11","17","9","Semidang Lagan"
"1602","1","17","71","Selebar"
"1603","2","17","71","Gading Cempaka"
"1604","3","17","71","Teluk Segara"
"1605","4","17","71","Muara Bangka Hulu"
"1606","5","17","71","Kampung Melayu"
"1607","6","17","71","Ratu Agung"
"1608","7","17","71","Ratu Samban"
"1609","8","17","71","Sungai Serut"
"1610","9","17","71","Singaran Pati"
"1611","4","18","1","Natar"
"1612","5","18","1","Tanjung Bintang"
"1613","6","18","1","Kalianda"
"1614","7","18","1","Sidomulyo"
"1615","8","18","1","Katibung"
"1616","9","18","1","Penengahan"
"1617","10","18","1","Palas"
"1618","13","18","1","Jati Agung"
"1619","14","18","1","Ketapang"
"1620","15","18","1","Sragi"
"1621","16","18","1","Raja Basa"
"1622","17","18","1","Candipuro"
"1623","18","18","1","Merbau Mataram"
"1624","21","18","1","Bakauheni"
"1625","22","18","1","Tanjung Sari"
"1626","23","18","1","Way Sulan"
"1627","24","18","1","Way Panji"
"1628","1","18","2","Kalirejo"
"1629","2","18","2","Bangun Rejo"
"1630","3","18","2","Padang Ratu"
"1631","4","18","2","Gunung Sugih"
"1632","5","18","2","Trimurjo"
"1633","6","18","2","Punggur"
"1634","7","18","2","Terbanggi Besar"
"1635","8","18","2","Seputih Raman"
"1636","9","18","2","Rumbia"
"1637","10","18","2","Seputih Banyak"
"1638","11","18","2","Seputih Mataram"
"1639","12","18","2","Seputih Surabaya"
"1640","13","18","2","Terusan Nunyai"
"1641","14","18","2","Bumi Ratu Nuban"
"1642","15","18","2","Bekri"
"1643","16","18","2","Seputih Agung"
"1644","17","18","2","Way Pangubuan"
"1645","18","18","2","Bandar Mataram"
"1646","19","18","2","Pubian"
"1647","20","18","2","Selagai Lingga"
"1648","21","18","2","Anak Tuha"
"1649","22","18","2","Sendang Agung"
"1650","23","18","2","Kota Gajah"
"1651","24","18","2","Bumi Nabung"
"1652","25","18","2","Way Seputih"
"1653","26","18","2","Bandar Surabaya"
"1654","27","18","2","Anak Ratu Aji"
"1655","28","18","2","Putra Rumbia"
"1656","1","18","3","Bukit Kemuning"
"1657","2","18","3","Kotabumi"
"1658","3","18","3","Sungkai Selatan"
"1659","4","18","3","Tanjung Raja"
"1660","5","18","3","Abung Timur"
"1661","6","18","3","Abung Barat"
"1662","7","18","3","Abung Selatan"
"1663","8","18","3","Sungkai Utara"
"1664","9","18","3","Kotabumi Utara"
"1665","10","18","3","Kotabumi Selatan"
"1666","11","18","3","Abung Tengah"
"1667","12","18","3","Abung Tinggi"
"1668","13","18","3","Abung Semuli"
"1669","14","18","3","Abung Surakarta"
"1670","15","18","3","Muara Sungkai"
"1671","16","18","3","Bunga Mayang"
"1672","17","18","3","Hulu Sungkai"
"1673","18","18","3","Sungkai Tengah"
"1674","19","18","3","Abung Pekurun"
"1675","20","18","3","Sungkai Jaya"
"1676","21","18","3","Sungkai Barat"
"1677","22","18","3","Abung Kunang"
"1678","23","18","3","Blambangan Pagar"
"1679","4","18","4","Balik Bukit"
"1680","5","18","4","Sumber Jaya"
"1681","6","18","4","Belalau"
"1682","7","18","4","Way Tenong"
"1683","8","18","4","Sekincau"
"1684","9","18","4","Suoh"
"1685","10","18","4","Batu Brak"
"1686","11","18","4","Sukau"
"1687","15","18","4","Gedung Surian"
"1688","18","18","4","Kebun Tebu"
"1689","19","18","4","Air Hitam"
"1690","20","18","4","Pagar Dewa"
"1691","21","18","4","Batu Ketulis"
"1692","22","18","4","Lumbok Seminung"
"1693","23","18","4","Bandar Negeri Suoh"
"1694","2","18","5","Menggala"
"1695","6","18","5","Gedung Aji"
"1696","8","18","5","Banjar Agung"
"1697","11","18","5","Gedung Meneng"
"1698","12","18","5","Rawa Jitu Selatan"
"1699","13","18","5","Penawar Tama"
"1700","18","18","5","Rawa Jitu Timur"
"1701","20","18","5","Banjar Margo"
"1702","22","18","5","Rawa Pitu"
"1703","23","18","5","Penawar Aji"
"1704","25","18","5","Dente Teladas"
"1705","26","18","5","Meraksa Aji"
"1706","27","18","5","Gedung Aji Baru"
"1707","29","18","5","Banjar Baru"
"1708","30","18","5","Menggala Timur"
"1709","1","18","6","Kota Agung"
"1710","2","18","6","Talang Padang"
"1711","3","18","6","Wonosobo"
"1712","4","18","6","Pulau Panggung"
"1713","9","18","6","Cukuh Balak"
"1714","11","18","6","Pugung"
"1715","12","18","6","Semaka"
"1716","13","18","6","Sumber Rejo"
"1717","15","18","6","Ulu Belu"
"1718","16","18","6","Pematang Sawa"
"1719","17","18","6","Klumbayan"
"1720","18","18","6","Kota Agung Barat"
"1721","19","18","6","Kota Agung Timur"
"1722","20","18","6","Gisting"
"1723","21","18","6","Gunung Alip"
"1724","24","18","6","Limau"
"1725","25","18","6","Bandar Negeri Semuong"
"1726","26","18","6","Air Naningan"
"1727","27","18","6","Bulok"
"1728","28","18","6","Klumbayan Barat"
"1729","1","18","7","Sukadana"
"1730","2","18","7","Labuhan Maringgai"
"1731","3","18","7","Jabung"
"1732","4","18","7","Pekalongan"
"1733","5","18","7","Sekampung"
"1734","6","18","7","Batanghari"
"1735","7","18","7","Way Jepara"
"1736","8","18","7","Purbolinggo"
"1737","9","18","7","Raman Utara"
"1738","10","18","7","Metro Kibang"
"1739","11","18","7","Marga Tiga"
"1740","12","18","7","Sekampung Udik"
"1741","13","18","7","Batanghari Nuban"
"1742","14","18","7","Bumi Agung"
"1743","15","18","7","Bandar Sribhawono"
"1744","16","18","7","Mataram Baru"
"1745","17","18","7","Melinting"
"1746","18","18","7","Gunung Pelindung"
"1747","19","18","7","Pasir Sakti"
"1748","20","18","7","Waway Karya"
"1749","21","18","7","Labuhan Ratu"
"1750","22","18","7","Braja Selebah"
"1751","23","18","7","Way Bungur"
"1752","24","18","7","Marga Sekampung"
"1753","1","18","8","Blambangan Umpu"
"1754","2","18","8","Kasui"
"1755","3","18","8","Banjit"
"1756","4","18","8","Baradatu"
"1757","5","18","8","Bahuga"
"1758","6","18","8","Pakuan Ratu"
"1759","7","18","8","Negeri Agung"
"1760","8","18","8","Way Tuba"
"1761","9","18","8","Rebang Tangkas"
"1762","10","18","8","Gunung Labuhan"
"1763","11","18","8","Negara Batin"
"1764","12","18","8","Negeri Besar"
"1765","13","18","8","Buay Bahuga"
"1766","14","18","8","Bumi Agung"
"1767","15","18","8","Umpu Semenguk"
"1768","1","18","9","Gedong Tataan"
"1769","2","18","9","Negeri Katon"
"1770","3","18","9","Tegineneng"
"1771","4","18","9","Way Lima"
"1772","5","18","9","Padang Cermin"
"1773","6","18","9","Punduh Pidada"
"1774","7","18","9","Kedondong"
"1775","8","18","9","Marga Punduh"
"1776","9","18","9","Way Khilau"
"1777","10","18","9","Teluk Pandan"
"1778","11","18","9","Way Ratai"
"1779","1","18","10","Pringsewu"
"1780","2","18","10","Gading Rejo"
"1781","3","18","10","Ambarawa"
"1782","4","18","10","Pardasuka"
"1783","5","18","10","Pagelaran"
"1784","6","18","10","Banyumas"
"1785","7","18","10","Adiluwih"
"1786","8","18","10","Sukoharjo"
"1787","9","18","10","Pagelaran Utara"
"1788","1","18","11","Mesuji"
"1789","2","18","11","Mesuji Timur"
"1790","3","18","11","Rawa Jitu Utara"
"1791","4","18","11","Way Serdang"
"1792","5","18","11","Simpang Pematang"
"1793","6","18","11","Panca Jaya"
"1794","7","18","11","Tanjung Raya"
"1795","1","18","12","Tulang Bawang Tengah"
"1796","2","18","12","Tumijajar"
"1797","3","18","12","Tulang Bawang Udik"
"1798","4","18","12","Gunung Terang"
"1799","5","18","12","Gunung Agung"
"1800","6","18","12","Way Kenanga"
"1801","7","18","12","Lambu Kibang"
"1802","8","18","12","Pagar Dewa"
"1803","9","18","12","Batu Putih"
"1804","1","18","13","Pesisir Tengah"
"1805","2","18","13","Pesisir Selatan"
"1806","3","18","13","Lemong"
"1807","4","18","13","Pesisir Utara"
"1808","5","18","13","Karya Penggawa"
"1809","6","18","13","Pulaupisang"
"1810","7","18","13","Way Krui"
"1811","8","18","13","Krui Selatan"
"1812","9","18","13","Ngambur"
"1813","10","18","13","Ngaras"
"1814","11","18","13","Bangkunat"
"1815","1","18","71","Kedaton"
"1816","2","18","71","Sukarame"
"1817","3","18","71","Tanjungkarang Barat"
"1818","4","18","71","Panjang"
"1819","5","18","71","Tanjungkarang Timur"
"1820","6","18","71","Tanjungkarang Pusat"
"1821","7","18","71","Telukbetung Selatan"
"1822","8","18","71","Telukbetung Barat"
"1823","9","18","71","Telukbetung Utara"
"1824","10","18","71","Rajabasa"
"1825","11","18","71","Tanjung Senang"
"1826","12","18","71","Sukabumi"
"1827","13","18","71","Kemiling"
"1828","14","18","71","Labuhan Ratu"
"1829","15","18","71","Way Halim"
"1830","16","18","71","Langkapura"
"1831","17","18","71","Enggal"
"1832","18","18","71","Kedamaian"
"1833","19","18","71","Telukbetung Timur"
"1834","20","18","71","Bumi Waras"
"1835","1","18","72","Metro Pusat"
"1836","2","18","72","Metro Utara"
"1837","3","18","72","Metro Barat"
"1838","4","18","72","Metro Timur"
"1839","5","18","72","Metro Selatan"
"1840","1","19","1","Sungailiat"
"1841","2","19","1","Belinyu"
"1842","3","19","1","Merawang"
"1843","4","19","1","Mendo Barat"
"1844","5","19","1","Pemali"
"1845","6","19","1","Bakam"
"1846","7","19","1","Riau Silip"
"1847","8","19","1","Puding Besar"
"1848","1","19","2","Tanjung Pandan"
"1849","2","19","2","Membalong"
"1850","3","19","2","Selat Nasik"
"1851","4","19","2","Sijuk"
"1852","5","19","2","Badau"
"1853","1","19","3","Toboali"
"1854","2","19","3","Lepar Pongok"
"1855","3","19","3","Air Gegas"
"1856","4","19","3","Simpang Rimba"
"1857","5","19","3","Payung"
"1858","6","19","3","Tukak Sadai"
"1859","7","19","3","Pulaubesar"
"1860","8","19","3","Kepulauan Pongok"
"1861","1","19","4","Koba"
"1862","2","19","4","Pangkalan Baru"
"1863","3","19","4","Sungai Selan"
"1864","4","19","4","Simpang Katis"
"1865","5","19","4","Namang"
"1866","6","19","4","Lubuk Besar"
"1867","1","19","5","Mentok"
"1868","2","19","5","Simpang Teritip"
"1869","3","19","5","Jebus"
"1870","4","19","5","Kelapa"
"1871","5","19","5","Tempilang"
"1872","6","19","5","Parittiga"
"1873","1","19","6","Manggar"
"1874","2","19","6","Gantung"
"1875","3","19","6","Dendang"
"1876","4","19","6","Kelapa Kampit"
"1877","5","19","6","Damar"
"1878","6","19","6","Simpang Renggiang"
"1879","7","19","6","Simpang Pesak"
"1880","1","19","71","Bukitintan"
"1881","2","19","71","Taman Sari"
"1882","3","19","71","Pangkal Balam"
"1883","4","19","71","Rangkui"
"1884","5","19","71","Gerunggang"
"1885","6","19","71","Gabek"
"1886","7","19","71","Girimaya"
"1887","4","21","1","Gunung Kijang"
"1888","6","21","1","Bintan Timur"
"1889","7","21","1","Bintan Utara"
"1890","8","21","1","Teluk Bintan"
"1891","9","21","1","Tambelan"
"1892","10","21","1","Telok Sebong"
"1893","12","21","1","Toapaya"
"1894","13","21","1","Mantang"
"1895","14","21","1","Bintan Pesisir"
"1896","15","21","1","Seri Kuala Lobam"
"1897","1","21","2","Moro"
"1898","2","21","2","Kundur"
"1899","3","21","2","Karimun"
"1900","4","21","2","Meral"
"1901","5","21","2","Tebing"
"1902","6","21","2","Buru"
"1903","7","21","2","Kundur Utara"
"1904","8","21","2","Kundur Barat"
"1905","9","21","2","Durai"
"1906","10","21","2","Meral Barat"
"1907","11","21","2","Ungar"
"1908","12","21","2","Belat"
"1909","4","21","3","Midai"
"1910","5","21","3","Bunguran Barat"
"1911","6","21","3","Serasan"
"1912","7","21","3","Bunguran Timur"
"1913","8","21","3","Bunguran Utara"
"1914","9","21","3","Subi"
"1915","10","21","3","Pulau Laut"
"1916","11","21","3","Pulau Tiga"
"1917","15","21","3","Bunguran Timur Laut"
"1918","16","21","3","Bunguran Tengah"
"1919","18","21","3","Bunguran Selatan"
"1920","19","21","3","Serasan Timur"
"1921","20","21","3","Bunguran Batubi"
"1922","21","21","3","Pulau Tiga Barat"
"1923","22","21","3","Suak Midai"
"1924","1","21","4","Singkep"
"1925","2","21","4","Lingga"
"1926","3","21","4","Senayang"
"1927","4","21","4","Singkep Barat"
"1928","5","21","4","Lingga Utara"
"1929","6","21","4","Singkep Pesisir"
"1930","7","21","4","Lingga Timur"
"1931","8","21","4","Selayar"
"1932","9","21","4","Singkep Selatan"
"1933","10","21","4","Kepulauan Posek"
"1934","11","21","4","Katang Bidare"
"1935","12","21","4","Temiang Pesisir"
"1936","13","21","4","Bakung Serumpun"
"1937","1","21","5","Siantan"
"1938","2","21","5","Palmatak"
"1939","3","21","5","Siantan Timur"
"1940","4","21","5","Siantan Selatan"
"1941","5","21","5","Jemaja Timur"
"1942","6","21","5","Jemaja"
"1943","7","21","5","Siantan Tengah"
"1944","8","21","5","Siantan Utara"
"1945","9","21","5","Jemaja Barat"
"1946","10","21","5","Kute Siantan"
"1947","1","21","71","Belakang Padang"
"1948","2","21","71","Batu Ampar"
"1949","3","21","71","Sekupang"
"1950","4","21","71","Nongsa"
"1951","5","21","71","Bulang"
"1952","6","21","71","Lubuk Baja"
"1953","7","21","71","Sei Beduk"
"1954","8","21","71","Galang"
"1955","9","21","71","Bengkong"
"1956","10","21","71","Batam Kota"
"1957","11","21","71","Sagulung"
"1958","12","21","71","Batu Aji"
"1959","1","21","72","Tanjung Pinang Barat"
"1960","2","21","72","Tanjung Pinang Timur"
"1961","3","21","72","Tanjung Pinang Kota"
"1962","4","21","72","Bukit Bestari"
"1963","1","31","1","Kepulauan Seribu Utara"
"1964","2","31","1","Kepulauan Seribu Selatan."
"1965","1","31","71","Gambir"
"1966","2","31","71","Sawah Besar"
"1967","3","31","71","Kemayoran"
"1968","4","31","71","Senen"
"1969","5","31","71","Cempaka Putih"
"1970","6","31","71","Menteng"
"1971","7","31","71","Tanah Abang"
"1972","8","31","71","Johar Baru"
"1973","1","31","72","Penjaringan"
"1974","2","31","72","Tanjung Priok"
"1975","3","31","72","Koja"
"1976","4","31","72","Cilincing"
"1977","5","31","72","Pademangan"
"1978","6","31","72","Kelapa Gading"
"1979","1","31","73","Cengkareng"
"1980","2","31","73","Grogol Petamburan"
"1981","3","31","73","Taman Sari"
"1982","4","31","73","Tambora"
"1983","5","31","73","Kebon Jeruk"
"1984","6","31","73","Kalideres"
"1985","7","31","73","Pal Merah"
"1986","8","31","73","Kembangan"
"1987","1","31","74","Tebet"
"1988","2","31","74","Setiabudi"
"1989","3","31","74","Mampang Prapatan"
"1990","4","31","74","Pasar Minggu"
"1991","5","31","74","Kebayoran Lama"
"1992","6","31","74","Cilandak"
"1993","7","31","74","Kebayoran Baru"
"1994","8","31","74","Pancoran"
"1995","9","31","74","Jagakarsa"
"1996","10","31","74","Pesanggrahan"
"1997","1","31","75","Matraman"
"1998","2","31","75","Pulogadung"
"1999","3","31","75","Jatinegara"
"2000","4","31","75","Kramatjati"
"2001","5","31","75","Pasar Rebo"
"2002","6","31","75","Cakung"
"2003","7","31","75","Duren Sawit"
"2004","8","31","75","Makasar"
"2005","9","31","75","Ciracas"
"2006","10","31","75","Cipayung"
"2007","1","32","1","Cibinong"
"2008","2","32","1","Gunung Putri"
"2009","3","32","1","Citeureup"
"2010","4","32","1","Sukaraja"
"2011","5","32","1","Babakan Madang"
"2012","6","32","1","Jonggol"
"2013","7","32","1","Cileungsi"
"2014","8","32","1","Cariu"
"2015","9","32","1","Sukamakmur"
"2016","10","32","1","Parung"
"2017","11","32","1","Gunung Sindur"
"2018","12","32","1","Kemang"
"2019","13","32","1","Bojong Gede"
"2020","14","32","1","Leuwiliang"
"2021","15","32","1","Ciampea"
"2022","16","32","1","Cibungbulang"
"2023","17","32","1","Pamijahan"
"2024","18","32","1","Rumpin"
"2025","19","32","1","Jasinga"
"2026","20","32","1","Parung Panjang"
"2027","21","32","1","Nanggung"
"2028","22","32","1","Cigudeg"
"2029","23","32","1","Tenjo"
"2030","24","32","1","Ciawi"
"2031","25","32","1","Cisarua"
"2032","26","32","1","Megamendung"
"2033","27","32","1","Caringin"
"2034","28","32","1","Cijeruk"
"2035","29","32","1","Ciomas"
"2036","30","32","1","Dramaga"
"2037","31","32","1","Tamansari"
"2038","32","32","1","Klapanunggal"
"2039","33","32","1","Ciseeng"
"2040","34","32","1","Ranca Bungur"
"2041","35","32","1","Sukajaya"
"2042","36","32","1","Tanjungsari"
"2043","37","32","1","Tajurhalang"
"2044","38","32","1","Cigombong"
"2045","39","32","1","Leuwisadeng"
"2046","40","32","1","Tenjolaya"
"2047","1","32","2","Palabuhanratu"
"2048","2","32","2","Simpenan"
"2049","3","32","2","Cikakak"
"2050","4","32","2","Bantargadung"
"2051","5","32","2","Cisolok"
"2052","6","32","2","Cikidang"
"2053","7","32","2","Lengkong"
"2054","8","32","2","Jampangtengah"
"2055","9","32","2","Warungkiara"
"2056","10","32","2","Cikembar"
"2057","11","32","2","Cibadak"
"2058","12","32","2","Nagrak"
"2059","13","32","2","Parungkuda"
"2060","14","32","2","Bojonggenteng"
"2061","15","32","2","Parakansalak"
"2062","16","32","2","Cicurug"
"2063","17","32","2","Cidahu"
"2064","18","32","2","Kalapanunggal"
"2065","19","32","2","Kabandungan"
"2066","20","32","2","Waluran"
"2067","21","32","2","Jampangkulon"
"2068","22","32","2","Ciemas"
"2069","23","32","2","Kalibunder"
"2070","24","32","2","Surade"
"2071","25","32","2","Cibitung"
"2072","26","32","2","Ciracap"
"2073","27","32","2","Gunungguruh"
"2074","28","32","2","Cicantayan"
"2075","29","32","2","Cisaat"
"2076","30","32","2","Kadudampit"
"2077","31","32","2","Caringin"
"2078","32","32","2","Sukabumi"
"2079","33","32","2","Sukaraja"
"2080","34","32","2","Kebonpedes"
"2081","35","32","2","Cireunghas"
"2082","36","32","2","Sukalarang"
"2083","37","32","2","Pabuaran"
"2084","38","32","2","Purabaya"
"2085","39","32","2","Nyalindung"
"2086","40","32","2","Gegerbitung"
"2087","41","32","2","Sagaranten"
"2088","42","32","2","Curugkembar"
"2089","43","32","2","Cidolog"
"2090","44","32","2","Cidadap"
"2091","45","32","2","Tegalbuleud"
"2092","46","32","2","Cimanggu"
"2093","47","32","2","Ciambar"
"2094","1","32","3","Cianjur"
"2095","2","32","3","Warungkondang"
"2096","3","32","3","Cibeber"
"2097","4","32","3","Cilaku"
"2098","5","32","3","Ciranjang"
"2099","6","32","3","Bojongpicung"
"2100","7","32","3","Karangtengah"
"2101","8","32","3","Mande"
"2102","9","32","3","Sukaluyu"
"2103","10","32","3","Pacet"
"2104","11","32","3","Cugenang"
"2105","12","32","3","Cikalongkulon"
"2106","13","32","3","Sukaresmi"
"2107","14","32","3","Sukanagara"
"2108","15","32","3","Campaka"
"2109","16","32","3","Takokak"
"2110","17","32","3","Kadupandak"
"2111","18","32","3","Pagelaran"
"2112","19","32","3","Tanggeung"
"2113","20","32","3","Cibinong"
"2114","21","32","3","Sindangbarang"
"2115","22","32","3","Agrabinta"
"2116","23","32","3","Cidaun"
"2117","24","32","3","Naringgul"
"2118","25","32","3","Campakamulya"
"2119","26","32","3","Cikadu"
"2120","27","32","3","Gekbrong"
"2121","28","32","3","Cipanas"
"2122","29","32","3","Cijati"
"2123","30","32","3","Leles"
"2124","31","32","3","Haurwangi"
"2125","32","32","3","Pasirkuda"
"2126","5","32","4","Cileunyi"
"2127","6","32","4","Cimenyan"
"2128","7","32","4","Cilengkrang"
"2129","8","32","4","Bojongsoang"
"2130","9","32","4","Margahayu"
"2131","10","32","4","Margaasih"
"2132","11","32","4","Katapang"
"2133","12","32","4","Dayeuhkolot"
"2134","13","32","4","Banjaran"
"2135","14","32","4","Pameungpeuk"
"2136","15","32","4","Pangalengan"
"2137","16","32","4","Arjasari"
"2138","17","32","4","Cimaung"
"2139","25","32","4","Cicalengka"
"2140","26","32","4","Nagreg"
"2141","27","32","4","Cikancung"
"2142","28","32","4","Rancaekek"
"2143","29","32","4","Ciparay"
"2144","30","32","4","Pacet"
"2145","31","32","4","Kertasari"
"2146","32","32","4","Baleendah"
"2147","33","32","4","Majalaya"
"2148","34","32","4","Solokanjeruk"
"2149","35","32","4","Paseh"
"2150","36","32","4","Ibun"
"2151","37","32","4","Soreang"
"2152","38","32","4","Pasirjambu"
"2153","39","32","4","Ciwidey"
"2154","40","32","4","Rancabali"
"2155","44","32","4","Cangkuang"
"2156","46","32","4","Kutawaringin"
"2157","1","32","5","Garut Kota"
"2158","2","32","5","Karangpawitan"
"2159","3","32","5","Wanaraja"
"2160","4","32","5","Tarogong Kaler"
"2161","5","32","5","Tarogong Kidul"
"2162","6","32","5","Banyuresmi"
"2163","7","32","5","Samarang"
"2164","8","32","5","Pasirwangi"
"2165","9","32","5","Leles"
"2166","10","32","5","Kadungora"
"2167","11","32","5","Leuwigoong"
"2168","12","32","5","Cibatu"
"2169","13","32","5","Kersamanah"
"2170","14","32","5","Malangbong"
"2171","15","32","5","Sukawening"
"2172","16","32","5","Karangtengah"
"2173","17","32","5","Bayongbong"
"2174","18","32","5","Cigedug"
"2175","19","32","5","Cilawu"
"2176","20","32","5","Cisurupan"
"2177","21","32","5","Sukaresmi"
"2178","22","32","5","Cikajang"
"2179","23","32","5","Banjarwangi"
"2180","24","32","5","Singajaya"
"2181","25","32","5","Cihurip"
"2182","26","32","5","Peundeuy"
"2183","27","32","5","Pameungpeuk"
"2184","28","32","5","Cisompet"
"2185","29","32","5","Cibalong"
"2186","30","32","5","Cikelet"
"2187","31","32","5","Bungbulang"
"2188","32","32","5","Mekarmukti"
"2189","33","32","5","Pakenjeng"
"2190","34","32","5","Pamulihan"
"2191","35","32","5","Cisewu"
